date,price_sterling,period
07/10/2018,60.43,4
07/10/2018,58.96,5
07/10/2018,58.95,6
07/10/2018,60.22,7
07/10/2018,61.65,8
07/10/2018,69,9
07/10/2018,79,10
07/10/2018,74,11
07/10/2018,65,12
07/10/2018,56.8,13
07/10/2018,47.57,14
07/10/2018,49,15
07/10/2018,52.54,16
07/10/2018,57,17
07/10/2018,72.6,18
07/10/2018,89.14,19
07/10/2018,92,20
07/10/2018,78.57,21
07/10/2018,62.11,22
07/10/2018,57.53,23
08/10/2018,50.22,0
08/10/2018,46.29,1
08/10/2018,44.17,2
08/10/2018,42.53,3
08/10/2018,43.08,4
08/10/2018,47.99,5
08/10/2018,56.56,6
08/10/2018,71.87,7
08/10/2018,74.27,8
08/10/2018,76.02,9
08/10/2018,73.17,10
08/10/2018,65.5,11
08/10/2018,64.43,12
08/10/2018,62.5,13
08/10/2018,59.36,14
08/10/2018,57.82,15
08/10/2018,57.48,16
08/10/2018,67.31,17
08/10/2018,77.26,18
08/10/2018,91.92,19
08/10/2018,89.45,20
08/10/2018,70.38,21
08/10/2018,63.69,22
08/10/2018,60.75,23
09/10/2018,61.64,0
09/10/2018,52.27,1
09/10/2018,51,2
09/10/2018,47.32,3
09/10/2018,50.18,4
09/10/2018,54.68,5
09/10/2018,66.83,6
09/10/2018,80.08,7
09/10/2018,84.74,8
09/10/2018,82.7,9
09/10/2018,72.36,10
09/10/2018,61.99,11
09/10/2018,61.86,12
09/10/2018,60.96,13
09/10/2018,57.29,14
09/10/2018,57.74,15
09/10/2018,60.78,16
09/10/2018,71.44,17
09/10/2018,80.98,18
09/10/2018,99.22,19
09/10/2018,85.21,20
09/10/2018,72.66,21
09/10/2018,62.96,22
09/10/2018,56.52,23
10/10/2018,58.43,0
10/10/2018,53.98,1
10/10/2018,54.98,2
10/10/2018,55.67,3
10/10/2018,58,4
10/10/2018,63.41,5
10/10/2018,65.35,6
10/10/2018,79.71,7
10/10/2018,86,8
10/10/2018,90,9
10/10/2018,76,10
10/10/2018,67,11
10/10/2018,65,12
10/10/2018,60,13
10/10/2018,56.02,14
10/10/2018,55.27,15
10/10/2018,55.03,16
10/10/2018,62.77,17
10/10/2018,72.6,18
10/10/2018,86,19
10/10/2018,86,20
10/10/2018,70.25,21
10/10/2018,58.81,22
10/10/2018,53.93,23
11/10/2018,65.1,0
11/10/2018,48.26,1
11/10/2018,46.25,2
11/10/2018,48.49,3
11/10/2018,54.22,4
11/10/2018,53.07,5
11/10/2018,61.6,6
11/10/2018,75.03,7
11/10/2018,65.67,8
11/10/2018,76.5,9
11/10/2018,65.5,10
11/10/2018,63.36,11
11/10/2018,60,12
11/10/2018,58.17,13
11/10/2018,54.7,14
11/10/2018,54.04,15
11/10/2018,55.57,16
11/10/2018,65.21,17
11/10/2018,73.29,18
11/10/2018,92.99,19
11/10/2018,93.4,20
11/10/2018,76.5,21
11/10/2018,62.37,22
11/10/2018,58.21,23
12/10/2018,72.57,0
12/10/2018,62.68,1
12/10/2018,58.8,2
12/10/2018,55.92,3
12/10/2018,41.03,4
12/10/2018,44.48,5
12/10/2018,48.42,6
12/10/2018,62.6,7
12/10/2018,64.04,8
12/10/2018,62.9,9
12/10/2018,62.9,10
12/10/2018,59.26,11
12/10/2018,57.1,12
12/10/2018,57,13
12/10/2018,50,14
12/10/2018,49.92,15
12/10/2018,51.38,16
12/10/2018,60.74,17
12/10/2018,63.11,18
12/10/2018,85,19
12/10/2018,81,20
12/10/2018,63.15,21
12/10/2018,58.22,22
12/10/2018,55.92,23
13/10/2018,52.97,0
13/10/2018,50.13,1
13/10/2018,50.13,2
13/10/2018,53.95,3
13/10/2018,53.96,4
13/10/2018,58,5
13/10/2018,62,6
13/10/2018,57.1,7
13/10/2018,56.44,8
13/10/2018,65.53,9
13/10/2018,77.1,10
13/10/2018,76.61,11
13/10/2018,68,12
13/10/2018,54,13
13/10/2018,47.92,14
13/10/2018,41.17,15
13/10/2018,47.4,16
13/10/2018,54.25,17
13/10/2018,59.96,18
13/10/2018,88,19
13/10/2018,87.4,20
13/10/2018,70,21
13/10/2018,58.83,22
13/10/2018,56.32,23
14/10/2018,49.92,0
14/10/2018,53.02,1
14/10/2018,55,2
14/10/2018,58,3
14/10/2018,62.1,4
14/10/2018,66.83,5
14/10/2018,74,6
14/10/2018,75,7
14/10/2018,53.97,8
14/10/2018,55.98,9
14/10/2018,61.36,10
14/10/2018,73.4,11
14/10/2018,76,12
14/10/2018,80,13
14/10/2018,68,14
14/10/2018,59.27,15
14/10/2018,55.6,16
14/10/2018,64.5,17
14/10/2018,79.54,18
14/10/2018,92.7,19
14/10/2018,91.51,20
14/10/2018,78.99,21
14/10/2018,68.74,22
14/10/2018,57.93,23
15/10/2018,63.22,0
15/10/2018,55.72,1
15/10/2018,62,2
15/10/2018,57.98,3
15/10/2018,52,4
15/10/2018,52,5
15/10/2018,61.51,6
15/10/2018,71.19,7
15/10/2018,70.89,8
15/10/2018,74.42,9
15/10/2018,72.91,10
15/10/2018,72.79,11
15/10/2018,67.24,12
15/10/2018,62.77,13
15/10/2018,62.45,14
15/10/2018,63.19,15
15/10/2018,64,16
15/10/2018,72,17
15/10/2018,81.28,18
15/10/2018,96.92,19
15/10/2018,90,20
15/10/2018,71.84,21
15/10/2018,63.19,22
15/10/2018,57.08,23
16/10/2018,66.9,0
16/10/2018,57.42,1
16/10/2018,56.53,2
16/10/2018,55.8,3
16/10/2018,54.92,4
16/10/2018,53.15,5
16/10/2018,65.59,6
16/10/2018,74.86,7
16/10/2018,81.77,8
16/10/2018,77.58,9
16/10/2018,71.59,10
16/10/2018,66.99,11
16/10/2018,64.13,12
16/10/2018,63,13
16/10/2018,59,14
16/10/2018,59,15
16/10/2018,57.99,16
16/10/2018,69.18,17
16/10/2018,77.44,18
16/10/2018,90.47,19
16/10/2018,80.65,20
16/10/2018,68.12,21
16/10/2018,64,22
16/10/2018,60.25,23
17/10/2018,57.41,0
17/10/2018,53.7,1
17/10/2018,53.81,2
17/10/2018,53.67,3
17/10/2018,53.37,4
17/10/2018,53.69,5
17/10/2018,66.18,6
17/10/2018,79.82,7
17/10/2018,77.21,8
17/10/2018,78.1,9
17/10/2018,72.26,10
17/10/2018,67.1,11
17/10/2018,64.43,12
17/10/2018,63.93,13
17/10/2018,61.99,14
17/10/2018,61.64,15
17/10/2018,68.59,16
17/10/2018,74.58,17
17/10/2018,80.87,18
17/10/2018,101.3,19
17/10/2018,78,20
17/10/2018,67.95,21
17/10/2018,62.29,22
17/10/2018,55.77,23
18/10/2018,57.04,0
18/10/2018,53.31,1
18/10/2018,53,2
18/10/2018,53.04,3
18/10/2018,50.74,4
18/10/2018,50.09,5
18/10/2018,55,6
18/10/2018,67,7
18/10/2018,75.28,8
18/10/2018,77.5,9
18/10/2018,72.67,10
18/10/2018,67.1,11
18/10/2018,63.19,12
18/10/2018,62.11,13
18/10/2018,57.8,14
18/10/2018,56.33,15
18/10/2018,56.33,16
18/10/2018,73.01,17
18/10/2018,81.6,18
18/10/2018,104.9,19
18/10/2018,94.93,20
18/10/2018,63.95,21
18/10/2018,58,22
18/10/2018,57.88,23
19/10/2018,58.13,0
19/10/2018,53.59,1
19/10/2018,54.06,2
19/10/2018,53,3
19/10/2018,52.17,4
19/10/2018,51.97,5
19/10/2018,55.26,6
19/10/2018,69.49,7
19/10/2018,75.63,8
19/10/2018,75.8,9
19/10/2018,73.7,10
19/10/2018,67.62,11
19/10/2018,62,12
19/10/2018,55.93,13
19/10/2018,54.78,14
19/10/2018,54.79,15
19/10/2018,55.92,16
19/10/2018,66.35,17
19/10/2018,74.24,18
19/10/2018,100.07,19
19/10/2018,90,20
19/10/2018,62.49,21
19/10/2018,60,22
19/10/2018,55.62,23
20/10/2018,70.27,0
20/10/2018,60,1
20/10/2018,60,2
20/10/2018,55.01,3
20/10/2018,54,4
20/10/2018,51.71,5
20/10/2018,51.8,6
20/10/2018,54.59,7
20/10/2018,59.08,8
20/10/2018,74,9
20/10/2018,80,10
20/10/2018,73.3,11
20/10/2018,66.6,12
20/10/2018,58.8,13
20/10/2018,54.3,14
20/10/2018,52.8,15
20/10/2018,55,16
20/10/2018,55.45,17
20/10/2018,73.61,18
20/10/2018,100,19
20/10/2018,82.9,20
20/10/2018,72,21
20/10/2018,63,22
20/10/2018,54.72,23
21/10/2018,72,0
21/10/2018,66.77,1
21/10/2018,68.02,2
21/10/2018,60.88,3
21/10/2018,53.8,4
21/10/2018,49.91,5
21/10/2018,50.07,6
21/10/2018,54,7
21/10/2018,54.3,8
21/10/2018,65.03,9
21/10/2018,63.73,10
21/10/2018,69.7,11
21/10/2018,63.86,12
21/10/2018,62.7,13
21/10/2018,55,14
21/10/2018,53.8,15
21/10/2018,59.33,16
21/10/2018,60.2,17
21/10/2018,74,18
21/10/2018,99.93,19
21/10/2018,88.98,20
21/10/2018,66,21
21/10/2018,59,22
21/10/2018,54,23
22/10/2018,57.5,0
22/10/2018,50.54,1
22/10/2018,50.05,2
22/10/2018,53.2,3
22/10/2018,51.86,4
22/10/2018,56.8,5
22/10/2018,58.95,6
22/10/2018,68.29,7
22/10/2018,69.4,8
22/10/2018,79.96,9
22/10/2018,78.99,10
22/10/2018,68,11
22/10/2018,61.85,12
22/10/2018,56.24,13
22/10/2018,53.5,14
22/10/2018,53.09,15
22/10/2018,54.54,16
22/10/2018,62.96,17
22/10/2018,80.28,18
22/10/2018,101,19
22/10/2018,83.97,20
22/10/2018,61.11,21
22/10/2018,54.02,22
22/10/2018,49.8,23
23/10/2018,50,0
23/10/2018,47.79,1
23/10/2018,45.29,2
23/10/2018,40.86,3
23/10/2018,35.75,4
23/10/2018,44.28,5
23/10/2018,49.14,6
23/10/2018,65.3,7
23/10/2018,69.33,8
23/10/2018,72,9
23/10/2018,65.61,10
23/10/2018,63.24,11
23/10/2018,59.39,12
23/10/2018,58.27,13
23/10/2018,53.51,14
23/10/2018,52,15
23/10/2018,53.52,16
23/10/2018,58.01,17
23/10/2018,73.8,18
23/10/2018,95.1,19
23/10/2018,80,20
23/10/2018,61.29,21
23/10/2018,61.1,22
23/10/2018,54,23
24/10/2018,50.52,0
24/10/2018,46.34,1
24/10/2018,44.5,2
24/10/2018,39.51,3
24/10/2018,39.97,4
24/10/2018,45.71,5
24/10/2018,54.6,6
24/10/2018,70.4,7
24/10/2018,66.71,8
24/10/2018,70.84,9
24/10/2018,68.57,10
24/10/2018,66.43,11
24/10/2018,64.41,12
24/10/2018,61.42,13
24/10/2018,57.77,14
24/10/2018,56.7,15
24/10/2018,58.66,16
24/10/2018,61.3,17
24/10/2018,75.11,18
24/10/2018,93.6,19
24/10/2018,79.7,20
24/10/2018,66.28,21
24/10/2018,62,22
24/10/2018,60.44,23
25/10/2018,58.79,0
25/10/2018,51.5,1
25/10/2018,51.16,2
25/10/2018,51.14,3
25/10/2018,47.91,4
25/10/2018,51.15,5
25/10/2018,59.48,6
25/10/2018,70,7
25/10/2018,72.1,8
25/10/2018,74,9
25/10/2018,73.52,10
25/10/2018,69,11
25/10/2018,67.99,12
25/10/2018,63.97,13
25/10/2018,62.82,14
25/10/2018,60.52,15
25/10/2018,60.39,16
25/10/2018,67.03,17
25/10/2018,76.83,18
25/10/2018,87.03,19
25/10/2018,73.52,20
25/10/2018,65.35,21
25/10/2018,62.45,22
25/10/2018,59.56,23
26/10/2018,61.22,0
26/10/2018,53.96,1
26/10/2018,52.77,2
26/10/2018,49.31,3
26/10/2018,45.6,4
26/10/2018,52.11,5
26/10/2018,60.64,6
26/10/2018,68.49,7
26/10/2018,73.46,8
26/10/2018,79.79,9
26/10/2018,77.91,10
26/10/2018,71.49,11
26/10/2018,66.34,12
26/10/2018,64.1,13
26/10/2018,55.44,14
26/10/2018,53.1,15
26/10/2018,53.81,16
26/10/2018,60.14,17
26/10/2018,68.4,18
26/10/2018,79.05,19
26/10/2018,69.65,20
26/10/2018,61.72,21
26/10/2018,59.75,22
26/10/2018,55.29,23
27/10/2018,62.22,0
27/10/2018,58.6,1
27/10/2018,56,2
27/10/2018,57,3
27/10/2018,49.61,4
27/10/2018,48.27,5
27/10/2018,56.73,6
27/10/2018,58,7
27/10/2018,55.53,8
27/10/2018,63.77,9
27/10/2018,67.31,10
27/10/2018,66.86,11
27/10/2018,65.63,12
27/10/2018,59.6,13
27/10/2018,56.87,14
27/10/2018,54.82,15
27/10/2018,57.03,16
27/10/2018,63.59,17
27/10/2018,77.25,18
27/10/2018,99.2,19
27/10/2018,79,20
27/10/2018,62.63,21
27/10/2018,57.6,22
27/10/2018,55,23
28/10/2018,58.7,0
28/10/2018,54,1
28/10/2018,52.59,2
28/10/2018,46.93,3
28/10/2018,47,4
28/10/2018,46.9,5
28/10/2018,51.06,6
28/10/2018,53.08,7
28/10/2018,45.62,8
28/10/2018,49.6,9
28/10/2018,53.52,10
28/10/2018,61.6,11
28/10/2018,60.3,12
28/10/2018,64,13
28/10/2018,61.03,14
28/10/2018,68,15
28/10/2018,76.2,16
28/10/2018,70,17
28/10/2018,122.54,18
28/10/2018,99.8,19
28/10/2018,70,20
28/10/2018,62,21
28/10/2018,58.7,22
28/10/2018,54.63,23
29/10/2018,52.58,0
29/10/2018,53.8,1
29/10/2018,51.91,2
29/10/2018,50.96,3
29/10/2018,52,4
29/10/2018,51.41,5
29/10/2018,56.55,6
29/10/2018,71.48,7
29/10/2018,70,8
29/10/2018,75.7,9
29/10/2018,73.74,10
29/10/2018,62,11
29/10/2018,56.55,12
29/10/2018,57,13
29/10/2018,56.57,14
29/10/2018,62,15
29/10/2018,64,16
29/10/2018,85.75,17
29/10/2018,109.77,18
29/10/2018,103.85,19
29/10/2018,76.37,20
29/10/2018,64.1,21
29/10/2018,58.91,22
29/10/2018,52.02,23
30/10/2018,55.03,0
30/10/2018,53.04,1
30/10/2018,51.97,2
30/10/2018,51.58,3
30/10/2018,51.04,4
30/10/2018,52,5
30/10/2018,63.98,6
30/10/2018,68.78,7
30/10/2018,63.8,8
30/10/2018,79,9
30/10/2018,74.86,10
30/10/2018,69.38,11
30/10/2018,61.81,12
30/10/2018,60.88,13
30/10/2018,60.21,14
30/10/2018,58.8,15
30/10/2018,60,16
30/10/2018,70.76,17
30/10/2018,100.01,18
30/10/2018,92,19
30/10/2018,70.47,20
30/10/2018,66.35,21
30/10/2018,63.95,22
30/10/2018,56.77,23
31/10/2018,59.75,0
31/10/2018,55.39,1
31/10/2018,54.3,2
31/10/2018,51.19,3
31/10/2018,50.58,4
31/10/2018,52,5
31/10/2018,59.74,6
31/10/2018,67.9,7
31/10/2018,76.34,8
31/10/2018,75.74,9
31/10/2018,71.76,10
31/10/2018,71.98,11
31/10/2018,65,12
31/10/2018,66,13
31/10/2018,62.5,14
31/10/2018,63.49,15
31/10/2018,67.26,16
31/10/2018,78.06,17
31/10/2018,88.32,18
31/10/2018,84.95,19
31/10/2018,69.75,20
31/10/2018,61.18,21
31/10/2018,61.8,22
31/10/2018,55.27,23
01/11/2018,53.77,0
01/11/2018,53.27,1
01/11/2018,53.33,2
01/11/2018,53.08,3
01/11/2018,51.56,4
01/11/2018,51.53,5
01/11/2018,53.86,6
01/11/2018,65,7
01/11/2018,60,8
01/11/2018,74.2,9
01/11/2018,77.65,10
01/11/2018,70.34,11
01/11/2018,58.77,12
01/11/2018,58.2,13
01/11/2018,57,14
01/11/2018,57.67,15
01/11/2018,57.8,16
01/11/2018,72.62,17
01/11/2018,99.98,18
01/11/2018,81,19
01/11/2018,77.4,20
01/11/2018,65.1,21
01/11/2018,61.09,22
01/11/2018,54.07,23
02/11/2018,51.32,0
02/11/2018,52.24,1
02/11/2018,50.71,2
02/11/2018,50.56,3
02/11/2018,49.52,4
02/11/2018,49.96,5
02/11/2018,54.32,6
02/11/2018,62.34,7
02/11/2018,66.85,8
02/11/2018,66.27,9
02/11/2018,64.08,10
02/11/2018,63,11
02/11/2018,59.03,12
02/11/2018,59.7,13
02/11/2018,57.1,14
02/11/2018,59.6,15
02/11/2018,64.07,16
02/11/2018,74.59,17
02/11/2018,94.53,18
02/11/2018,73.3,19
02/11/2018,64.46,20
02/11/2018,57.9,21
02/11/2018,58.47,22
02/11/2018,56.5,23
03/11/2018,63.6,0
03/11/2018,56.12,1
03/11/2018,49.38,2
03/11/2018,46.84,3
03/11/2018,45.03,4
03/11/2018,45.12,5
03/11/2018,46.52,6
03/11/2018,51,7
03/11/2018,52.75,8
03/11/2018,58,9
03/11/2018,57.55,10
03/11/2018,55.97,11
03/11/2018,54,12
03/11/2018,52.53,13
03/11/2018,49.33,14
03/11/2018,51.23,15
03/11/2018,55.19,16
03/11/2018,62.91,17
03/11/2018,76,18
03/11/2018,69,19
03/11/2018,62.65,20
03/11/2018,56.01,21
03/11/2018,55.3,22
03/11/2018,51.91,23
04/11/2018,53.51,0
04/11/2018,46.38,1
04/11/2018,45.17,2
04/11/2018,40.54,3
04/11/2018,40.03,4
04/11/2018,42.58,5
04/11/2018,44.2,6
04/11/2018,45.8,7
04/11/2018,41.17,8
04/11/2018,45.24,9
04/11/2018,57.5,10
04/11/2018,62,11
04/11/2018,60.6,12
04/11/2018,62.01,13
04/11/2018,62.01,14
04/11/2018,68,15
04/11/2018,49.4,16
04/11/2018,62.31,17
04/11/2018,94.97,18
04/11/2018,79,19
04/11/2018,74.59,20
04/11/2018,65,21
04/11/2018,56.6,22
04/11/2018,49.53,23
05/11/2018,53.3,0
05/11/2018,52.55,1
05/11/2018,52.26,2
05/11/2018,50.05,3
05/11/2018,49.5,4
05/11/2018,48.98,5
05/11/2018,52.3,6
05/11/2018,60.79,7
05/11/2018,59.95,8
05/11/2018,61.32,9
05/11/2018,61.73,10
05/11/2018,61.39,11
05/11/2018,59.38,12
05/11/2018,60.4,13
05/11/2018,61.3,14
05/11/2018,63.76,15
05/11/2018,64.7,16
05/11/2018,77.97,17
05/11/2018,100,18
05/11/2018,74.4,19
05/11/2018,68.93,20
05/11/2018,57.68,21
05/11/2018,55.75,22
05/11/2018,49.51,23
06/11/2018,56.2,0
06/11/2018,51.94,1
06/11/2018,52,2
06/11/2018,51.96,3
06/11/2018,49.1,4
06/11/2018,47.6,5
06/11/2018,51.15,6
06/11/2018,60.88,7
06/11/2018,62.8,8
06/11/2018,61.14,9
06/11/2018,58.63,10
06/11/2018,57.21,11
06/11/2018,54.41,12
06/11/2018,55.91,13
06/11/2018,54.7,14
06/11/2018,55,15
06/11/2018,57.18,16
06/11/2018,66.91,17
06/11/2018,76.52,18
06/11/2018,66.68,19
06/11/2018,67.1,20
06/11/2018,54.96,21
06/11/2018,53.19,22
06/11/2018,48.95,23
07/11/2018,50.91,0
07/11/2018,64,1
07/11/2018,58.63,2
07/11/2018,55.04,3
07/11/2018,46.6,4
07/11/2018,46,5
07/11/2018,57.91,6
07/11/2018,59.82,7
07/11/2018,57.8,8
07/11/2018,59,9
07/11/2018,65.52,10
07/11/2018,57.3,11
07/11/2018,53.46,12
07/11/2018,54.06,13
07/11/2018,56.69,14
07/11/2018,58.68,15
07/11/2018,60.54,16
07/11/2018,65.5,17
07/11/2018,86,18
07/11/2018,79.94,19
07/11/2018,62.87,20
07/11/2018,55.73,21
07/11/2018,57.99,22
07/11/2018,54,23
08/11/2018,53.94,0
08/11/2018,55.8,1
08/11/2018,53.42,2
08/11/2018,50,3
08/11/2018,49.21,4
08/11/2018,48.93,5
08/11/2018,51.04,6
08/11/2018,59.87,7
08/11/2018,61.61,8
08/11/2018,61.5,9
08/11/2018,57.74,10
08/11/2018,57.5,11
08/11/2018,55.4,12
08/11/2018,56,13
08/11/2018,57.55,14
08/11/2018,58.23,15
08/11/2018,62,16
08/11/2018,77.2,17
08/11/2018,80.47,18
08/11/2018,67.75,19
08/11/2018,61.72,20
08/11/2018,55.96,21
08/11/2018,53.28,22
08/11/2018,49.82,23
09/11/2018,59.61,0
09/11/2018,55,1
09/11/2018,52.47,2
09/11/2018,53.19,3
09/11/2018,45.15,4
09/11/2018,45.8,5
09/11/2018,56,6
09/11/2018,62.01,7
09/11/2018,65.01,8
09/11/2018,71.84,9
09/11/2018,62.77,10
09/11/2018,59.26,11
09/11/2018,57.25,12
09/11/2018,55.81,13
09/11/2018,56.43,14
09/11/2018,57.79,15
09/11/2018,56.95,16
09/11/2018,62.61,17
09/11/2018,81.5,18
09/11/2018,70.57,19
09/11/2018,67.8,20
09/11/2018,58.68,21
09/11/2018,54.59,22
09/11/2018,48.93,23
10/11/2018,49.21,0
10/11/2018,49.95,1
10/11/2018,46.9,2
10/11/2018,50.3,3
10/11/2018,50.23,4
10/11/2018,50.3,5
10/11/2018,54.43,6
10/11/2018,61.7,7
10/11/2018,54.44,8
10/11/2018,57.42,9
10/11/2018,59.68,10
10/11/2018,62.37,11
10/11/2018,62.15,12
10/11/2018,64.71,13
10/11/2018,62,14
10/11/2018,59.9,15
10/11/2018,56.26,16
10/11/2018,79.1,17
10/11/2018,92.99,18
10/11/2018,82,19
10/11/2018,66.79,20
10/11/2018,62.5,21
10/11/2018,58.01,22
10/11/2018,56.02,23
11/11/2018,69.4,0
11/11/2018,74,1
11/11/2018,70.33,2
11/11/2018,59,3
11/11/2018,51.3,4
11/11/2018,47.92,5
11/11/2018,48,6
11/11/2018,50.43,7
11/11/2018,43.23,8
11/11/2018,51.49,9
11/11/2018,61.04,10
11/11/2018,61.01,11
11/11/2018,59.24,12
11/11/2018,58.5,13
11/11/2018,58.08,14
11/11/2018,59.05,15
11/11/2018,48.66,16
11/11/2018,72.47,17
11/11/2018,94,18
11/11/2018,75.2,19
11/11/2018,59.5,20
11/11/2018,55.33,21
11/11/2018,51.5,22
11/11/2018,49.6,23
12/11/2018,50.49,0
12/11/2018,51.09,1
12/11/2018,51.02,2
12/11/2018,46.51,3
12/11/2018,37.93,4
12/11/2018,42.57,5
12/11/2018,57.85,6
12/11/2018,62.93,7
12/11/2018,58.64,8
12/11/2018,60,9
12/11/2018,61.45,10
12/11/2018,58.94,11
12/11/2018,57.81,12
12/11/2018,55.69,13
12/11/2018,57.34,14
12/11/2018,58.04,15
12/11/2018,61.58,16
12/11/2018,76.27,17
12/11/2018,87,18
12/11/2018,73.38,19
12/11/2018,63.58,20
12/11/2018,54.73,21
12/11/2018,54.76,22
12/11/2018,50.63,23
13/11/2018,54.02,0
13/11/2018,55.9,1
13/11/2018,55.9,2
13/11/2018,49.94,3
13/11/2018,46.14,4
13/11/2018,45.62,5
13/11/2018,56.06,6
13/11/2018,61.22,7
13/11/2018,62.79,8
13/11/2018,63.23,9
13/11/2018,61.28,10
13/11/2018,58.27,11
13/11/2018,56.84,12
13/11/2018,57.21,13
13/11/2018,60.23,14
13/11/2018,61.06,15
13/11/2018,64.3,16
13/11/2018,81.43,17
13/11/2018,90.97,18
13/11/2018,71.04,19
13/11/2018,65,20
13/11/2018,59.39,21
13/11/2018,59.09,22
13/11/2018,52.52,23
14/11/2018,53.98,0
14/11/2018,57.3,1
14/11/2018,49.96,2
14/11/2018,43.22,3
14/11/2018,41.71,4
14/11/2018,43.6,5
14/11/2018,53.8,6
14/11/2018,60.11,7
14/11/2018,63.83,8
14/11/2018,62.77,9
14/11/2018,60.33,10
14/11/2018,56.89,11
14/11/2018,55.88,12
14/11/2018,56.68,13
14/11/2018,58.79,14
14/11/2018,62.54,15
14/11/2018,66,16
14/11/2018,75,17
14/11/2018,90,18
14/11/2018,73.47,19
14/11/2018,67.93,20
14/11/2018,60.09,21
14/11/2018,60.03,22
14/11/2018,54.95,23
15/11/2018,53.9,0
15/11/2018,56.91,1
15/11/2018,53.93,2
15/11/2018,50.05,3
15/11/2018,50.56,4
15/11/2018,52.9,5
15/11/2018,58.28,6
15/11/2018,65.09,7
15/11/2018,66.23,8
15/11/2018,65.18,9
15/11/2018,62.27,10
15/11/2018,60.72,11
15/11/2018,59.77,12
15/11/2018,60.06,13
15/11/2018,60.88,14
15/11/2018,62.06,15
15/11/2018,63.22,16
15/11/2018,74,17
15/11/2018,94.91,18
15/11/2018,78.99,19
15/11/2018,73.5,20
15/11/2018,64.5,21
15/11/2018,61.55,22
15/11/2018,61,23
16/11/2018,57.01,0
16/11/2018,61.69,1
16/11/2018,57.91,2
16/11/2018,56.2,3
16/11/2018,55.5,4
16/11/2018,54.05,5
16/11/2018,58.75,6
16/11/2018,63.82,7
16/11/2018,73.46,8
16/11/2018,75,9
16/11/2018,69.5,10
16/11/2018,65.38,11
16/11/2018,61.63,12
16/11/2018,60.51,13
16/11/2018,60.51,14
16/11/2018,61.49,15
16/11/2018,63.19,16
16/11/2018,88.43,17
16/11/2018,90,18
16/11/2018,72.58,19
16/11/2018,64.5,20
16/11/2018,60.4,21
16/11/2018,57.41,22
16/11/2018,55.55,23
17/11/2018,58.93,0
17/11/2018,69.99,1
17/11/2018,62.93,2
17/11/2018,55.56,3
17/11/2018,53.1,4
17/11/2018,52.59,5
17/11/2018,53.59,6
17/11/2018,55.55,7
17/11/2018,55.52,8
17/11/2018,68,9
17/11/2018,68,10
17/11/2018,61.4,11
17/11/2018,58.5,12
17/11/2018,58,13
17/11/2018,57.35,14
17/11/2018,57.57,15
17/11/2018,57.13,16
17/11/2018,80,17
17/11/2018,99,18
17/11/2018,86.26,19
17/11/2018,68,20
17/11/2018,58.98,21
17/11/2018,55.55,22
17/11/2018,52.6,23
18/11/2018,57.5,0
18/11/2018,54.98,1
18/11/2018,64,2
18/11/2018,60,3
18/11/2018,52.02,4
18/11/2018,46.7,5
18/11/2018,43.84,6
18/11/2018,56.5,7
18/11/2018,50.4,8
18/11/2018,60,9
18/11/2018,68,10
18/11/2018,61.65,11
18/11/2018,59.42,12
18/11/2018,63.1,13
18/11/2018,57.37,14
18/11/2018,58.83,15
18/11/2018,54.16,16
18/11/2018,81.75,17
18/11/2018,101.86,18
18/11/2018,80.8,19
18/11/2018,74.17,20
18/11/2018,60.92,21
18/11/2018,60.92,22
18/11/2018,58.83,23
19/11/2018,59.5,0
19/11/2018,56.91,1
19/11/2018,54.63,2
19/11/2018,51.53,3
19/11/2018,50.22,4
19/11/2018,53.02,5
19/11/2018,60.89,6
19/11/2018,65.11,7
19/11/2018,68.84,8
19/11/2018,71.32,9
19/11/2018,69.06,10
19/11/2018,67.44,11
19/11/2018,62.9,12
19/11/2018,60.5,13
19/11/2018,57.39,14
19/11/2018,56.24,15
19/11/2018,67,16
19/11/2018,82.63,17
19/11/2018,92.06,18
19/11/2018,81.1,19
19/11/2018,69.49,20
19/11/2018,61.76,21
19/11/2018,55.01,22
19/11/2018,51.7,23
20/11/2018,56,0
20/11/2018,53.94,1
20/11/2018,50.59,2
20/11/2018,46.5,3
20/11/2018,45.17,4
20/11/2018,48.24,5
20/11/2018,58.57,6
20/11/2018,61.94,7
20/11/2018,58.09,8
20/11/2018,62,9
20/11/2018,61.9,10
20/11/2018,59.99,11
20/11/2018,56,12
20/11/2018,56.84,13
20/11/2018,56.84,14
20/11/2018,63.04,15
20/11/2018,59.99,16
20/11/2018,76,17
20/11/2018,90.01,18
20/11/2018,76,19
20/11/2018,68,20
20/11/2018,64.19,21
20/11/2018,59.83,22
20/11/2018,54.96,23
21/11/2018,57.8,0
21/11/2018,57.06,1
21/11/2018,55.07,2
21/11/2018,50.54,3
21/11/2018,50.2,4
21/11/2018,51.59,5
21/11/2018,57,6
21/11/2018,59.48,7
21/11/2018,59.41,8
21/11/2018,64.68,9
21/11/2018,65,10
21/11/2018,61.69,11
21/11/2018,61.69,12
21/11/2018,63.9,13
21/11/2018,66.49,14
21/11/2018,66,15
21/11/2018,66.61,16
21/11/2018,99.99,17
21/11/2018,106,18
21/11/2018,80.79,19
21/11/2018,69.97,20
21/11/2018,63.11,21
21/11/2018,62.15,22
21/11/2018,53.6,23
22/11/2018,56.54,0
22/11/2018,56.13,1
